Player;Rank;Points;Kill(s) Game 1;Kill(s) Game 2;Kill(s) Game 3;Kill(s) Game 4;Kill(s) Game 5;Kill(s) Game 6;Kill(s) Game 7;Kill(s) Game 8;Kill(s) Game 9;Kill(s) Game 10;Position Game 1;Position Game 2;Position Game 3;Position Game 4;Position Game 5;Position Game 6;Position Game 7;Position Game 8;Position Game 9;Position Game 10;Time Game 1;Time Game 2;Time Game 3;Time Game 4;Time Game 5;Time Game 6;Time Game 7;Time Game 8;Time Game 9;Time Game 10;Time Lobby 1;Time Lobby 2;Time Lobby 3;Time Lobby 4;Time Lobby 5;Time Lobby 6;Time Lobby 7;Time Lobby 8;Time Lobby 9;Time Lobby 10;Game Id 1;Game Id 2;Game Id 3;Game Id 4;Game Id 5;Game Id 6;Game Id 7;Game Id 8;Game Id 9;Game Id 10
Tchub_;1294;47;1;3;0;2;0;0;0;1;4;1;1;46;15;5;78;85;20;7;11;38;1476;973;1325;1469;243;165;1349;1488;1358;1084;-11.0;26.0;-12.0;-4.0;99.0;36.0;-19.0;-7.0;32.0;27.0;169e167422914dccbfb060c12f9e59fd;e2dd8ba1542543799013f4d198666263;1a57affcd46b45459ade6a45203e549d;25b8a8e208e848ec92658c5f950efeb7;16aeaad8e68a4a688a4690b0a4775387;59e419c056c5426f9482c0fe61262c9b;8c70792e0ae2404a8ef0047156851306;81489530dfb34b63b0433b78eb395460;2d2ba30aed004d84a8de1501d7633396;84c98c5ad9fb40c6b21f45426d4a1892
Mimykiuu;1295;47;2;0;1;2;1;0;1;3;0;2;11;72;1;2;14;66;34;24;76;11;1329;362;1536;1545;1370;344;1162;1311;308;1428;1.0;74.0;-23.0;-26.0;31.0;82.0;14.0;17.0;54.0;28.0;0d439a76aaab41a98d6b2af54a337394;d0261ada97374c3fbffb1b90214428b9;187ed0cf0d794d49ba2d3817dd4b4d31;6da32583a39a42b6963953f06f66ffac;9919599a7ab74442bd2ac937c3ee76a6;f3e0f5e9016341cd9eb9cbbd62edfde7;33efd785f9fc43abb09d7c76c0337743;dc71f09eb6b34bd5b33ed7ceb131ba69;517c37edbb1342389f399ae0ca8ea6ed;69a59d7b43fd43ed88e467633de6380f
Jaleuu;1296;47;1;1;0;1;0;2;2;2;0;3;57;2;23;30;87;12;23;1;93;2;492;1463;1329;1063;137;1387;1305;1539;115;1493;34.0;-15.0;34.0;75.0;89.0;21.0;-2.0;53.0;95.0;331.0;1db357a3ae5d4e55a7e2839e9a80f7c9;6fbaa64aaf9449ea9f8e1a913832fda6;7844be4d13f84f59b72b16c735ba1e21;a3ad0935d1a54e2ab091d838f517c499;381121033b234f83b11fa8174cc4d804;7bd408d9f5294bf28635c6a284829ec6;d70d032ae9d94f2798b6f6c05a487ef4;ae66fcf0b52643d1bb5caf80c9380e1c;4bdfc695f1d5443cbfb4cdb269ff6013;6c15cafd58ad449794efc41a4cea0b0c
Vuptrox Phillip;1297;47;1;0;2;0;0;6;0;1;2;0;5;12;2;87;24;1;24;97;33;60;1413;1386;1527;144;1309;1529;1330;87;913;580;524.0;-13.0;-19.0;69.0;-16.0;-9.0;78.0;171.0;195.0;64.0;710e7a564f8147ee84c04a7610e5a192;5a52fb5a4f2648169d60a9b6ad866dc1;7a2076cb86f54131ab8eaca699c8ffad;9e23195c8eab45c1925ecd7e63672a88;d03ccd16b0384784b70c990fe9f041fb;021f3575cc834e7b937bac330c66068f;ed3048b4633c421ca871fc0cd461a85a;5eb70f44f3d2456fb32a6e04a8b9a0f7;747aa10ff0aa4c4c9d002755d5f5c563;9dad3588dc444b4694c0c04ba547a966
FA Espositø;1298;47;0;4;0;0;1;0;3;1;0;3;63;2;35;95;1;15;12;92;25;8;501;1421;1099;102;1473;1385;1354;130;1310;1458;202.0;-33.0;216.0;24.0;981.0;262.0;-13.0;88.0;25.0;86.0;488256e4d0a54339bdcc431988bc6ae1;812221b01a094e00845587a00ec3a7be;dd317e46b4834478b6d963c5fcf98db2;9bc8183a61084b12ab9cc499750a61a3;3cb6ebd3811b49ab8d7164a60e63b11d;f59ac3a5f637498ea0d936f872b564b0;c387a93b440042c4b29bf7d1003e11b7;46ac506b7b5240acb0f4289adbb5b10a;559eb8285a874c0aa68ba667fcc35c6c;9c820168575b4535b2dbbc28f6ed12b2
JayFN YT;1299;47;0;1;1;1;1;0;0;1;2;4;90;9;14;24;17;55;49;12;1;11;132;1338;1324;1231;1349;581;1005;1351;1516;1391;35.0;-8.0;20.0;-2.0;10.0;21.0;4.0;-13.0;-12.0;27.0;13d625a0ac46478482640d90b3fe3f75;46b82f826bab42ac9f04a421d81797da;e848a583710844d4b71f6d2b21715413;be03eba0f6cd48ce94cf9ef8c82f8067;921f78263c8a4563bc195914ade08cfd;387a0ab857d341c7bd4da0e577c98b0c;5c0424e4ec944b73802d9db0b1071f16;783bd85871714fc7ae8728289d8e05d9;1c076be8b09346d7a37b56f2ebb1c118;7f6f269052c549a3988710c26ed160d9
QviḵSi. ツ;1300;47;4;1;0;0;3;0;2;1;0;0;1;6;13;13;9;24;70;72;99;22;1450;1394;1357;1370;1375;1325;245;211;101;1323;-12.0;39.0;82.0;30.0;55.0;150.0;770.0;24.0;81.0;153.0;0c489f0ebd524747808d745f90ee8a44;e4e20b4563234f8697510832f562f111;dd51baa4b7a54322be43e604d20ce684;f4b4dc49bba94e14bf96415428194526;88d9afa4ba0a4341a2b2335a4815614c;958c642f4ce24261b8a52f77c9e893ba;5d48ffaf202f4f0aa175283b3e78d6ac;6f5f29d5db2040c3bda279a35a4f83b6;7f04149ace564000ab8cf0808d6532b8;8f873c61a96444f78a39fa3521bdb8eb
xbl(JAMMYYD);1301;47;1;4;0;2;0;0;1;0;1;2;9;1;99;5;32;4;62;69;48;5;1359;1479;81;1420;1293;1474;332;319;1063;1462;35.0;59.0;108.0;31.0;186.0;28.0;85.0;49.0;77.0;8.0;2d3390cf8eda4a11a9bfd40f9c2198f7;df6a18e00d514605a8cb23ac1ab34d62;006a9f52f79d442ab355c627ba4ebcbd;40c4a89ed03d4291bda1b76ad4bd58e2;7c6b865f9ff54f7585600cce2b1e1bcd;cf38fe0f1fe4489e9e621d318ae46185;be833e864a7748f5a18a9c742521a36d;f1cdf6c85bdc4ebcab4723932c14ed34;1c6844fe4deb4985ab61593c91df87ab;67b113c160c94892bf668e98f6162c04
SX SVD;1302;47;2;2;1;0;1;0;2;0;2;0;13;57;1;77;34;4;14;34;14;7;1286;694;1527;219;1182;1500;1399;1260;1364;1529;84.0;22.0;-19.0;40.0;23.0;-15.0;16.0;55.0;-5.0;-12.0;38445e51f55b4e3b81548af7dc4bc423;cf10ee67f4eb46e791a3cda69ae53324;8eea8da017794884badd2b8eee0aad7a;ed0937a0e5334d868dc3cbac15d82689;4261775a8adb4774ac699ffcb13daa63;d949cfb529b040a0a7cf4cfd3e328c65;2af5bf1e6a344dfbb0d786d1e30d0f9d;f189a3fe8b484bef8152f78961099b69;58512900d74d48c5a5c7b9ee004a5b42;9e3bb15098904cfdbd52d777690bf1a3
Freestyler_;1303;47;0;5;1;1;1;0;0;0;0;2;57;4;3;14;42;17;79;11;82;1;563;1441;1476;1339;914;1359;245;1345;159;1474;41.0;-26.0;43.0;7.0;72.0;3.0;52.0;-24.0;66.0;-11.0;1bf26c214f904916bd88a09f72d32681;76d7d0d896ed400bbe56c71420fc5e58;8b1d0bf5e5ec4cada0c79831c8af480c;ddc898e1bf9e4487ace2ce18c83112bc;b3bbe15050074267becb3759bee78ca4;a20e1e6d3cfc4b43aa42c29024fdc755;91ae70969b30411685a7eb8c8d6deff8;b2a773370ea84c2f968f48d2549df174;3ea77779ccc7444d99d1f3352dda1011;4cb2528e0d2245b893fa50663c7f8df1
0PT10N;1304;47;2;0;0;0;2;1;1;0;2;1;23;5;89;30;16;1;20;76;9;3;1257;1404;137;1275;1336;1517;1318;248;1429;1453;7.0;-26.0;60.0;18.0;-18.0;-19.0;16.0;69.0;15.0;58.0;19d44b19789c4f118bea078438ec3278;b752fed4ddb74518a863fe5940a0bfcc;6ca0b3ad881d4f1cbae99c8a620e3bc4;ba7df04bcf7d430c8ab2dad2a40569a7;a8c40b66504d4a0c98036bf759bc1ad5;3b888c09dbde4a769b7539c0418db4a4;69b6edf606f347e7a060a213a30ad914;16e9902f40b94cabb8612adc464826f4;2dbdcdb40dc8462f8ad38fa797b58685;8a0147815d7249f5b831b201484fafd6
Uzumaki Trozor;1305;47;0;0;2;3;3;0;0;0;0;;6;42;8;1;12;67;43;5;3;;1383;1147;1424;1463;1347;389;1209;1511;1505;;-32.0;21.0;-33.0;-16.0;-1.0;151.0;-2.0;-22.0;60.0;;8388d1c8a19b4d77ba7d1ab8f18a06e2;cbb0f9c899a44846a0b4c7de0a2ae5d4;29c89cb71a414c849ad90eda7e11c705;55a1b275e18241afaebdf23215f36b2a;270fd4c9ad7d47dfa328a107e0c67717;53ef2ab5566445b3a1805bca2101c67f;8f5e92f991254220b1b633caa7e5f650;2072bf14049a4d1cbdc83c297905c0fa;83d95fe03d2147689ce706f13a960952;
BBM_Sunny;1306;47;0;0;1;0;0;0;0;5;;;27;52;4;2;2;4;23;1;;;1245;430;1465;1526;1524;1493;1325;1538;;;235.0;36.0;-11.0;-20.0;5.0;13.0;15.0;14.0;;;546815cdf69544748f0f090267f8cb16;e698abec46114cb2be655e7ce11e75c6;5fdc201e29d647cbaf5aeabbd08d7969;a0eed3b902654925b0fe2baf00058ba5;b2f436b1cd784c7b8efb4e6827323549;1973444f8cd145849acb61026a068cae;f06134515ea44993ad963bb9cd955728;5b149b46013446209e948a4008a32431;;
CiNOZE ceceXC7;1307;47;0;2;1;0;0;0;1;2;0;;44;2;1;2;78;8;52;3;9;;1060;1441;1507;1526;191;1456;726;1492;1422;;13.0;-32.0;-15.0;-7.0;43.0;-3.0;20.0;12.0;-34.0;;07e5b3f868c045338c7f808cfc515d19;a258c4f47d27451695ca9d024a7cab7c;1bbd7e7711bc40b19662d1b630be1136;74aac30653524a18bfb1a59b76bdbae6;4980e3a5d3204f869aa59c4f97517a67;814ffcf9478f42fc91aa10b3e5a59e45;880ca0ce93ba479391fea5e4ac9affdb;edb0eb8c7405431ca0edabf863f0f59b;61c5af413dde4d30a22e2a1aab5a3550;
Identy.;1308;47;1;0;0;2;0;0;2;0;1;0;3;1;68;4;6;10;2;76;67;99;1471;1471;257;1424;1476;1406;1498;207;259;85;-6.0;24.0;63.0;-1.0;47.0;45.0;70.0;177.0;103.0;66.0;0de0563fa9de491aaa22f412c10889fc;e5fd7a285c90457887eac3f366ed00a3;fbc1059f4c124ca0afe7c73e738a01bc;7183b262028545e5bc27f98cf8b3c6af;7c6b865f9ff54f7585600cce2b1e1bcd;faae92aaf9d04ef991795fb636efe347;d3822e3643894d5181f11a4d5a92be2e;5eb70f44f3d2456fb32a6e04a8b9a0f7;747aa10ff0aa4c4c9d002755d5f5c563;84c98c5ad9fb40c6b21f45426d4a1892
Santo093;1309;47;5;1;2;0;2;5;3;6;3;;7;7;14;92;38;8;30;63;27;;1425;1474;1379;123;759;1440;1203;434;1313;;1903.0;-30.0;-10.0;30.0;6.0;-24.0;13.0;37.0;102.0;;55721e8a905847b0b5f3345b86241109;7e11638bb2b1402ea500dfadbf77fe79;86f08db5572248bf87a3b615bafb4674;dabe81b97bc34fcd815c40e8ba144ce8;f980caba00ee42e18847636fcada2ac5;78f68a8893c84711b2fd0e2caa393245;24c491278d544d8587b742ffd18da52f;740a91638210470e9f70677d08ecccbf;919a40dcb2b448c8a22d1fe126507e34;
aZ0T1K;1310;47;3;11;0;4;0;0;2;1;2;7;32;3;76;12;52;71;12;52;53;30;1160;1432;174;1397;585;278;1364;565;612;1300;-7.0;-32.0;135.0;-7.0;203.0;67.0;17.0;40.0;38.0;11.0;7050e5319c7d46c788532aea0f8fa1c2;aa509138ca8a4bb6ade528afd1b9c7cc;671f8713aea049e88f5443ac3ac6ad4d;c663ab40764c4eab96dddba862e23d3c;152df73977f94633a474c3de8b8536b3;dcbf37de499647b295b49c1969ba95cf;3604685016e84cf3b482123103ae5eb8;4fa67665f94e491a93004e79601f1cc1;a181815f2e064381a1dd572f7a65641a;f7ddb48a11674d879a68da8e37aad804
fxRe miknup;1311;47;6;0;2;3;3;1;3;6;3;2;24;90;33;14;19;49;29;3;43;66;1236;117;1202;1376;1360;827;1322;1516;804;295;317.0;62.0;45.0;-27.0;-15.0;19.0;44.0;-23.0;49.0;158.0;5ff3ec768b68487da40d044b36607fd2;f19a3c1c2ca3499e8b6ede79c66dea80;185c00b1ea8c4c8489c09db6498938d8;f401e7238850440faa626130d83b4515;f0f3cad8b17145b1bc44b210948f41cc;742c90f4f0e5456084119a4e21150c9d;2af5bf1e6a344dfbb0d786d1e30d0f9d;e5368b29e61d4ba4ae1ffd70bdfb3de7;61c5af413dde4d30a22e2a1aab5a3550;94cf63caa31242dda94354dba177965e
vNx controller;1312;47;1;1;2;0;9;1;2;7;3;2;23;36;24;29;4;26;35;19;75;22;1273;1140;1220;1307;1412;1314;1245;1398;216;1335;-22.0;17.0;-5.0;-13.0;-23.0;39.0;4.0;-3.0;88.0;23.0;017486098b6d46dcb57af47ddf971436;ba22273d83154dc290dafff95ee641a5;0161cd2c9c8943709f29411489ecd2c4;f778eb2d2c9a489a900a413d9dffd752;ae9585474c7842648c3ddbb703e165d0;05a2bd8188d6464283b3126a4c511c7c;c822f408f84f4814a878d373c454f013;41a38ef5480745acaa192e22d80a9019;94e3e449946f4bd188562f9dc5380550;9e3bb15098904cfdbd52d777690bf1a3
oStuda_Alkan;1313;47;1;12;3;2;0;3;0;4;2;1;21;4;20;55;43;17;74;18;45;37;1278;1428;1313;524;891;1334;307;1339;782;762;23.0;-29.0;94.0;103.0;28.0;41.0;104.0;32.0;92.0;29.0;2c4ad73a429648a7b3b4f427e0d4c5d2;bf0cb76103254d8590564bb97f5e7d70;ae04ad628fd94c6da0ac1d9a045ffeb3;be35f0a514514114aa04052bf53702d2;7c64e543e99c46d2b2e1711aca3f7694;3b810b121eb6435e80366c7bc007419c;7e5c1154f67043babdc0cf1c301f0f3d;acdffd96481142e384251e2216bc2804;401bbebbd4154de19dbe1327e3728980;747aa10ff0aa4c4c9d002755d5f5c563
M19 Twinkle;1314;47;7;0;0;2;1;4;3;0;4;7;5;82;52;56;62;32;35;83;14;2;1411;190;630;384;437;1180;1167;139;1404;1455;-23.0;62.0;39.0;61.0;34.0;716.0;306.0;39.0;-17.0;12.0;0400e9ec029d43aeac2a2bb66a579c5c;db6e47ae721b42bab90ea6f72be4cecc;f8bcd20cc5aa4eb0a4fcb97b1c6150d9;e95b3f7fb020431abed46aefbfe76fda;981985e2861e497e82fc04c0f20f6ca6;56c634d0fa0949f89804cf568dc6f3d0;3a496c5c8abc4adab78dea284898eac0;2fd99223b9614c169a2e443b703156b0;4d7b834e67644e08b856b4cdfdd9b8e8;0a6744138e614d378af53cf2e9046636
JST_AlekSoS;1315;47;4;0;0;15;0;0;3;0;6;0;5;99;93;2;62;77;62;98;13;98;1425;88;103;1512;418;287;499;87;1372;85;3633.0;204.0;26.0;-38.0;98.0;59.0;78.0;48.0;-2.0;161.0;01c006521d7c4b0baf7abd74c46f8b4e;01d5b202589244d885d9cda90d07adf5;1fc938c847aa481caedabdfd89b4ba4e;40fd19cac5044126b5066c844963e03b;721941cebf3046caa341413a1bca9bb7;af5ebb6df8c94012965822a3997e35c8;e3779e18debd424ea68a7386817ada91;1c6844fe4deb4985ab61593c91df87ab;26236156cd70457db5f6f580ef2b8d8e;84c98c5ad9fb40c6b21f45426d4a1892
OeS Mek;1316;47;5;2;3;1;1;8;0;4;1;2;10;43;29;68;50;9;74;11;32;15;1304;1091;1237;240;599;1365;291;1416;1280;1360;40.0;37.0;231.0;95.0;17.0;-24.0;89.0;-13.0;18.0;20.0;2dd5d418b06d438bba11f913e6562935;ceb48904a6dc4f4590123cbae1026a0a;8318c30bc26743348377813440208942;78ea65f1f92c409ca6a590c8d66c529f;dd3272d654964fa3bad75969d63fb8d6;a46b58d9c8294a1f81acfdc2ebc5b65a;faae92aaf9d04ef991795fb636efe347;334376f3b19f41bfaaae92141ff5329c;f7ddb48a11674d879a68da8e37aad804;5d48ffaf202f4f0aa175283b3e78d6ac
COOLER Nyhrox;1317;47;3;9;0;5;2;5;1;0;2;0;28;11;56;6;16;3;89;100;46;37;1244;1302;451;1469;1356;1521;141;74;604;830;58.0;-14.0;45.0;-20.0;7.0;281.0;654.0;162.0;31.0;497.0;304c397762bf4371a97b064b3f34316e;bd3ddb220b5546eb994f80077941c1de;4f80caf62d174d7fb45f307d92050b59;20339accdba34758bfe1da27a50b4288;40b1aa6e5ad940a8b3b93680c1ef62f7;eae4700deaeb43ab98a2bb65a5ebf47c;171c41b7faee4ca4ae2ff54cfeef0890;2d48bc70be674141944ebe1a42271fc6;36a69139bd5f4aa19a3a9f7ada6fb0ae;7ccef8c4123d4f71a9296d741ce0e436
qrxmzz-;1318;47;5;4;0;4;2;4;0;1;1;6;28;9;85;6;14;47;82;72;42;10;1249;1328;172;1411;1362;707;148;326;1129;1370;-16.0;5.0;47.0;-7.0;32.0;67.0;50.0;103.0;207.0;43.0;05ea0b138add4712a31980883608432d;b6a4f7d2b1634b6893ac7433aa316c1f;41d684bfb8054596be1060395349e4af;9f834a089da843c8a5e3e672f5a0f824;d31b663c811e40bb8713d49571733326;663f14f4935c48059f30fb33dfec774b;07ee565edf4945208efc281c2544768e;33efd785f9fc43abb09d7c76c0337743;880ca0ce93ba479391fea5e4ac9affdb;1a96737d5c404123943621ba285fe029
VITALITY TAIZOX;1319;47;5;6;1;0;0;12;0;0;3;0;23;5;17;62;31;2;100;91;37;64;1273;1381;1362;311;1300;1494;80;137;987;302;0.0;-3.0;-20.0;102.0;36.0;-31.0;180.0;120.0;109.0;106.0;0c14b1e3b1dd4a72900e93d38d2e7e5c;bc6be1fd16664b9786b94d22b6d95362;671f8713aea049e88f5443ac3ac6ad4d;9143649f957f421689bb988c460e896d;1757842f35a3491797b45aaba1d86200;7cfcf763a6204a96997c9b5a8a08480a;9cb68507f99b4160a745f36fee8dde57;b63da6b755b346cb88075f11b93a97f9;ddf5e59d02514264b39d36bffccc48af;401bbebbd4154de19dbe1327e3728980
USE CODE NM7;1320;47;3;1;3;1;2;3;4;4;3;;9;51;8;46;25;35;4;28;18;;1312;935;1457;799;1345;1140;1472;1322;1364;;115.0;72.0;-22.0;23.0;-7.0;12.0;2.0;29.0;-1.0;;403ede4c08504d78b0a04b69edd91441;e3b02495c5974c3ab0cbd3081cea7a83;066f13b460a04fc88be8f1e2f207d82f;467b5e507306477f963b8c41754b11cf;6b6e3cccb189496088845918c7cd42ae;c65e00c8caf044cd9c8998ad29f631c5;8c1c4748ba4e400db7944bc84e8e40fd;332d2d927c204e29b3f47a8b50f62752;83d95fe03d2147689ce706f13a960952;
M4sterTHETHE;1321;47;5;9;2;1;0;0;2;2;3;;29;6;21;18;21;94;17;20;16;;1244;1433;1315;1350;1320;89;1348;1351;1347;;146.0;9.0;26.0;48.0;21.0;48.0;-19.0;31.0;26.0;;4284f13f8ad444abb2ba2435c50683e2;d52615210ff24229ae8f87e98256bec7;c30356795cc049e4b1a8f81e3f3a87d1;d31b663c811e40bb8713d49571733326;59e419c056c5426f9482c0fe61262c9b;63c29af1c2144b76814fe34d5f79f867;758bc49a6a64421e91c0a9a72f460617;1c6844fe4deb4985ab61593c91df87ab;7a7f1a308cd0437b83eabec479587efe;
Not RaquZ;1322;47;2;2;2;2;5;3;4;0;4;;14;33;10;40;17;44;10;66;8;;1298;1245;1393;1014;1350;819;1395;391;1461;;279.0;10.0;-30.0;-3.0;-38.0;13.0;19.0;92.0;60.0;;5a644fad393d41edb975794e801273f9;f03a9ee5ef60421ab8ab6912b53618ba;b3b9195519514be9a844783e2856a04e;c1fcd6b1647c42f498bd60f4daa7a053;f906d1469b504baa83cc69f7036ccc48;21fad166ffdc496aa863b3e818fe9879;a08351525dd94dbb92edb5c95059eba2;3c4239e9ccc04450a7271bb81527657f;0463add4951b4d3296aa6155dbccd84a;
ImJayce;1323;47;0;7;2;4;1;6;1;2;0;3;42;3;28;60;44;7;19;16;92;22;1120;1425;1268;510;865;1397;1383;1364;105;1329;4.0;25.0;92.0;31.0;81.0;53.0;33.0;167.0;103.0;158.0;0ad1f2e215c146e7860ea366813e3389;ad23579824094d479bbc943f0ff2381f;6ff940280cf9440493a9b751aa7e1269;603f2dd7c8eb4c7a842005b535de7205;3a96049e95764689af82732cecf8d1d4;468edfe9607f4077986494866b7e3f0a;63c29af1c2144b76814fe34d5f79f867;21090af4b8b94bc998326ac05483e93f;7db3df7c1edf4ff3918873b2b00e922f;8f2e077830d5453dbeaaddf8d0bd3219
w key anton42;1324;47;0;9;0;4;1;4;2;4;2;0;57;2;37;23;36;10;21;16;81;62;867;1433;1013;1324;1197;1313;1334;1331;152;493;-2.0;-16.0;59.0;5.0;41.0;-7.0;41.0;27.0;98.0;171.0;79da5a2025234398b10180252338be4d;8eec111b34e1446484d6bb9e23dc5394;e95b3f7fb020431abed46aefbfe76fda;8c50814458b943fd97618be25ea134e8;77991e59017c406b8f6dd0902d695dbb;afd6869760fc4f01b114245e19bec9bb;93cf5134ee00450bbb3f0a810dde4e81;2d2ba30aed004d84a8de1501d7633396;84c98c5ad9fb40c6b21f45426d4a1892;94cf63caa31242dda94354dba177965e
IchBinSweaty;1325;47;2;0;0;0;0;8;1;0;7;8;10;55;22;58;87;3;53;49;17;18;1325;771;1365;320;136;1423;599;675;1398;1418;6.0;81.0;282.0;73.0;212.0;-26.0;99.0;454.0;59.0;366.0;26a0e08719a14c3d94b2b38e1c4e844d;d44d1a8e32cb4d35b61515efc75ff6e0;1fae77e6f5ea46b1a7b2d9427caeb657;42b01f7d9f3f423bb1db0b7b4f075c6a;08e8261f87eb4318ba9cf872ae84a88a;474d31ac5081477fb6f657f7b902d88e;c65e00c8caf044cd9c8998ad29f631c5;7e5d495f81a84e50bcd65208ad1e32ef;e507ecb804d64ea182a4443aae503f38;7068d8903fae4c15b62d3014e8641f23
FA SkyownFR;1326;47;5;0;2;4;4;8;0;0;2;1;9;97;23;17;9;9;69;97;63;46;1355;97;1235;1322;1359;1420;310;115;395;846;45.0;37.0;12.0;-7.0;42.0;33.0;112.0;212.0;160.0;1963.0;2c6989a2913d438e86cf6954abf3501d;d7686df68c8b4b6ab58b3fd02ea786e2;ed9c9055d3564ef8a3cb384d1fd0a305;a2779a5774fa47ce816353e9c085b782;a5a1fadd099548f2908fe33ecb266f2d;52de285d4ebe4fed8f4d4f62b6c5de62;74d72fa8a13548d2a720a388075c05a0;b63da6b755b346cb88075f11b93a97f9;ddf5e59d02514264b39d36bffccc48af;8f873c61a96444f78a39fa3521bdb8eb
Gotenn_S;1327;47;2;1;4;2;0;2;0;9;5;0;39;67;15;27;45;35;83;3;20;3;1033;181;1288;1305;748;1157;128;1522;1332;1500;112.0;28.0;-12.0;22.0;89.0;650.0;65.0;-35.0;3.0;725.0;38bd62d4fd8240319fc1d3fce2a16020;a95149b2b99349a3b928e78c3439d2b8;cc53bcc136ed44dbaca2fced701343b5;691c99db0bcf44b7ad86665049f23a48;822b5f1009f04f66a5e3bcc2ac3b64fa;3f3c3c0ebae74f17ba6c3ed2179c5f65;1b14125e290d46ab87a2ad6cc51dee09;505c770a84444029b82164a7379aec89;15a31fe4b4ad4c62a328e05636e7dcb8;94e3e449946f4bd188562f9dc5380550
cleanHiperz;1328;47;5;0;2;5;3;0;0;8;0;2;6;69;29;5;18;75;89;2;80;37;1332;387;1211;1470;1357;254;134;1487;191;1131;109.0;44.0;-14.0;-20.0;4.0;46.0;52.0;2.0;118.0;163.0;3b2b8cbf7c8c410b9c88355e19c862b5;e14190af9d304ad685929c8bc6a028e8;4135bf8fdc76495688842c04cde0e02a;1cd95ee223dc4a688ec6f9465916cd6e;3ae3323bbff6413ba69aba4da3ff26e3;a5963aad2daf45deabd7e93ac3729401;eae4700deaeb43ab98a2bb65a5ebf47c;05bfa7e57f024db0a1b383226846b26b;ed3048b4633c421ca871fc0cd461a85a;171c41b7faee4ca4ae2ff54cfeef0890
Twitch Imraphiiツ;1329;47;2;5;2;2;2;2;0;4;3;;14;2;30;57;31;24;27;12;14;;1301;1467;1254;576;1273;1359;1287;1411;1388;;-12.0;31.0;73.0;111.0;22.0;-6.0;7.0;-5.0;135.0;;99e1652ebe55499393ef08e658d4ef28;c0b2839ab0b74102a53d7e8a7c97ee7c;c30356795cc049e4b1a8f81e3f3a87d1;c6785d7e267946b8a0342497f4a546d5;8afa7ce4e5764453b40846c21325c0fc;d2a215d9f85f4235849feb573f014377;a8aaa430979e408e8339fda033a086a2;376329395aa24971b50410ddc80e6adf;938f686f1bef410782146b6c779dda11;
JenksEu;1330;47;0;2;0;3;5;1;5;5;2;1;38;14;45;8;11;34;6;21;68;39;1145;1315;574;1429;1411;1272;1459;1288;239;1132;25.0;-18.0;14.0;-24.0;-31.0;33.0;-18.0;45.0;136.0;57.0;2afec8ba7f2145b69906a6ee866377a1;ac73b5ebbe9d49eba917f672cff67aeb;170264d8f68548f6b19782a13cb452b7;175e1b9d080f402fb41b87e9296cdc67;1d1a13ca57e544f6a5bcce92ff4ec837;9e50933e41964cce99476f89df529caa;84c1985650b649f0b4746950d8288b42;2d2ba30aed004d84a8de1501d7633396;84c98c5ad9fb40c6b21f45426d4a1892;94cf63caa31242dda94354dba177965e
MGA Snayzy;1331;47;3;5;1;0;4;1;6;2;0;2;11;13;42;56;7;18;11;56;66;35;1352;1311;836;512;1434;1329;1396;484;279;1175;9.0;14.0;10.0;35.0;-25.0;-20.0;21.0;136.0;91.0;77.0;16961d250df7490098247979caa2be96;cd1b6f996d1e4280804a9ffebbaa6522;78734aba8da44f61bdc824c98dd16c39;dadc98b7018842d2b69edc6662a36098;956f597db7b84c398cd20358235fa234;444ac5c6b61a496d8be662c8258abdb4;53ef2ab5566445b3a1805bca2101c67f;171c41b7faee4ca4ae2ff54cfeef0890;401bbebbd4154de19dbe1327e3728980;59db47ce4a124030af635273d3858012
prettyboyonur;1332;47;2;1;2;2;2;1;11;2;1;0;12;14;39;26;24;54;7;14;64;74;1302;1346;786;1219;1287;616;1464;1352;295;254;85.0;77.0;51.0;33.0;0.0;43.0;62.0;234.0;95.0;179.0;39956d2de55b401dba1a096e017491c2;e082caac68ae4cda85294cc9eefc51a7;be03eba0f6cd48ce94cf9ef8c82f8067;0a356d8cdbae486fb13bbfb0b063ae2f;ad9b2aaf876c43109255ee54603ac6dd;ee3b7650d0324ca79ed091ac1da9cbec;64e74379c89346feafcbc3e5c2985681;2d48bc70be674141944ebe1a42271fc6;84c98c5ad9fb40c6b21f45426d4a1892;9ac6a412228f493eb3bfe07180868729
Sumimasene TTV;1333;47;2;5;0;1;5;1;1;8;0;1;34;7;21;67;9;86;49;4;47;21;1148;1406;1314;247;1434;134;860;1477;659;1336;629.0;-23.0;429.0;22.0;-35.0;491.0;6.0;-4.0;395.0;40.0;7bad12581ff44309bf2a310162bfa635;1d10ca124838481ab7ec582dd3817e28;f06001c86def4d7ea3c0eb8c6016dd6f;a727f88cbbff4f62b1928879faa76836;f290a19162424093adde10420b95b7aa;7405f76f04984bcaaf7d6eaa697314d1;8a5ac1f4216844c78df92ec7101d5fcb;faa71a3d40074694a2de07cb22cffb6d;7f04149ace564000ab8cf0808d6532b8;9e3bb15098904cfdbd52d777690bf1a3
