Player;Rank;Points;Kill(s) Game 1;Kill(s) Game 2;Kill(s) Game 3;Kill(s) Game 4;Kill(s) Game 5;Kill(s) Game 6;Kill(s) Game 7;Kill(s) Game 8;Kill(s) Game 9;Kill(s) Game 10;Position Game 1;Position Game 2;Position Game 3;Position Game 4;Position Game 5;Position Game 6;Position Game 7;Position Game 8;Position Game 9;Position Game 10;Time Game 1;Time Game 2;Time Game 3;Time Game 4;Time Game 5;Time Game 6;Time Game 7;Time Game 8;Time Game 9;Time Game 10;Time Lobby 1;Time Lobby 2;Time Lobby 3;Time Lobby 4;Time Lobby 5;Time Lobby 6;Time Lobby 7;Time Lobby 8;Time Lobby 9;Time Lobby 10;Game Id 1;Game Id 2;Game Id 3;Game Id 4;Game Id 5;Game Id 6;Game Id 7;Game Id 8;Game Id 9;Game Id 10
Áfterlife;1536;20;0;0;0;0;1;1;6;0;1;0;22;47;67;87;29;54;12;56;20;36;1457.0;1237.0;473.0;222.0;1279.0;695.0;1559.0;818.0;1534.0;1153.0;;;;;;;;;;;017977d2a5674b8b8188e2fd962aa0cc;0c41c7882aaf4c0bb91f55f5b1875142;1711cb00486b44c7a02047771cf609df;1bae1857f46e45abb4d3276f64d24525;1dcb56a6497045eaaa7b92c78417ece6;29a7ea264a69429c8039c5823b6bf7e0;2e941ecd8589488392247993378fa84f;3b075358c14f483594c1a6363890db73;41ab078e01a64f4c897466610bac7371;48ad294aea294fb89e4a870dc35ad3b2
WL VieroosaFN;1537;20;0;2;0;0;2;3;1;1;0;0;60;69;47;28;11;18;70;21;42;83;648.0;427.0;1026.0;1380.0;1515.0;1484.0;410.0;1523.0;1089.0;368.0;;;;;;;;;;;8978b956397a42cf8117299295165054;07617f9d32864807a6cdf8a96e177a4e;0936d20009474ec4898f7c995413e8f7;11af375c0ffa4e64a0de7e9f87cb86f8;1e69fcdc5ce0446192ba2207bcaa9ccc;2b9069874732438394260943e8fceaff;38f6d049529c46fe87846567b28a24fa;3b075358c14f483594c1a6363890db73;43e1faa5b9964ebaa7b9a27280e08c4a;4a340978f3d641d4acb83b711ae8e0d8
Primo.Peanstrafe;1538;20;0;0;1;2;0;1;1;3;0;1;72;62;21;51;79;70;33;24;26;15;569.0;537.0;1411.0;839.0;298.0;916.0;1284.0;1481.0;1500.0;1463.0;;;;;;;;;;;03010ace2e7244d4a9a50dd9d064b25a;0715b9a6f98a44e082fba2e011acc797;0936d20009474ec4898f7c995413e8f7;1617d69c0adf447d9ecb182bf4f38d83;1de9d5068a6c4f86a3a1ff489760ac40;23a944d3ba094a25a5d7afb837d6331d;28c4fbd014e94e888dba3113b7452fea;31620100e1f7413da141416192997e0a;3f449125a3e34ace904933620873d5c9;46a17dce08024b758fd26225d669c30f
Coco iSultan;1539;20;0;2;2;0;0;0;1;4;0;0;94;48;39;88;74;18;28;9;41;21;137.0;1007.0;1272.0;237.0;372.0;1527.0;1340.0;1526.0;1123.0;1407.0;;;;;;;;;;;4923e6ff07b7400d879dfe7256be2312;022ac34968824d3fb0c798d162a7c609;0b09293e2cb54398a2ad57f665c5394d;14be106030394349a19db601d75ce13c;166c15b49b094c12b1ff37b10326fe5e;1b2cf85aceb94949a610578c8db2bc3e;27f103cb8d2f415bbc492b628048a2d2;31620100e1f7413da141416192997e0a;3f3f18b12d694263b6192cca6c123cde;444e1c32060e4fa18a5bc1e19b40fcf5
FNESS Ayrsox;1540;20;3;0;1;1;1;3;0;0;0;0;37;76;21;86;47;10;48;18;38;79;1258.0;298.0;1426.0;228.0;899.0;1498.0;1112.0;1502.0;1272.0;1061.0;;;;;;;;;;;b1190d28d41a4328b5ac559d765fff1a;0b09293e2cb54398a2ad57f665c5394d;0cb65ac068c14958bae24141bfc39c86;1a41f14a3cdc4505bbd19f8b90bd707c;1c66a18f28e44829884afba7b19b4f6a;23965dfabdeb44aeae87ccf16bcf1339;2f54452bd5d044408cde39ba03fe6d42;39c08c4fa84f4f2792fafc8ecd42f7fe;42e54bbb1a1047a1be725e2d9331c50d;4e8457baaa1b4495bf111e0f033d071a
uNp Stunning;1541;20;1;0;1;0;0;0;4;0;3;0;28;77;20;52;77;59;16;78;12;54;1387.0;418.0;1428.0;1164.0;275.0;552.0;1521.0;353.0;1499.0;733.0;;;;;;;;;;;010ee6aa7dab4846ba61913648116eaa;0c0370eacb2f41f6af63c6a652262162;0f9d48f57c8d488d86d365cfec3a8735;1d95bdeb5db745ee89a69a215f66aed6;2627d13d0db447d99ff0ee5e7e91e1b2;29a7ea264a69429c8039c5823b6bf7e0;2d28193d5887450e8987f79100da24da;39c9558c6ca24c6bb9fe26c7c65059b7;3c2ebd2cd46e4c02aeee34b330d221f5;44d38326368a4bd4b040082693d34b2f
Sigma Str0nkTV;1542;20;0;0;6;1;0;0;1;0;0;1;73;64;7;16;83;88;27;89;24;32;479.0;630.0;1504.0;1495.0;297.0;209.0;1417.0;288.0;1983.0;1524.0;;;;;;;;;;;0016b289285646278a4f61dc55b04da5;05ed5f07a70f407cb7133362ca938917;093ead33534e4affbc19f17148269bbd;174ca077f5194047a36a29ee09072e72;23bf959a513d4138abbbd6c1f27b1397;262dce3e9adc4999bc51a8922d6d89dd;2953525e19fc4f50a666d06c74a8472d;3487e7ad70a047bfbf9f3e7794be201e;3a588d394095400184aed2f946628ac4;43dee77ab8cb49669371f62835742388
w key Snow;1543;20;0;0;1;0;1;5;0;2;0;0;71;72;48;77;41;17;15;21;67;80;766.0;331.0;985.0;380.0;1281.0;2174.0;1456.0;1472.0;299.0;360.0;;;;;;;;;;;45754f31b96f42fc95764e6daf932bf0;07baf9641786411e8a4468d286eddd5d;0936d20009474ec4898f7c995413e8f7;125256ba820444f1a6a0195e34c4382a;152add0a08a847099615f46d486f6e74;26ef03190c0145b284d45edbfbd6394c;3139ca39721c43329f0bf2932730b6c2;3f449125a3e34ace904933620873d5c9;468d87c4441b4607a821d084fa369e0a;48ad294aea294fb89e4a870dc35ad3b2
ttv.xsupekeey;1544;20;0;0;1;2;0;0;0;3;3;0;68;94;40;45;39;92;87;18;9;22;777.0;153.0;1225.0;1493.0;1126.0;242.0;196.0;2982.0;1706.0;1592.0;;;;;;;;;;;038c405d7b09425d8d43a01144e8af6e;07baf9641786411e8a4468d286eddd5d;08a3003d363f4aea8e736def85b156f5;152add0a08a847099615f46d486f6e74;203a0f7a74ae43c6b654f625bb2bef0d;2b0d9105eeca4809a0b387e372dfdedd;2b89a9bf814e4a388426e26fe1482ac7;39a83a4f9e2e44c1a13bb7264a76ecec;436ac1c3995c46728f0d845d4d9a702f;4cd7100318f948ed8b65f9ba797f8a0a
TWITTER FN_LAZY;1545;20;1;1;1;0;0;1;1;1;0;3;66;22;41;65;85;76;68;20;61;14;862.0;1422.0;1262.0;386.0;172.0;282.0;359.0;1470.0;470.0;1475.0;;;;;;;;;;;02443f09b4084979be2cc24de5aa07ed;07ea1c690a4f435ab3704c7b30a294ef;135e1ee4078c438dabe217d42314a7a9;1ea04f63f4a34fd0a1d3da03addb8428;22ea34486dd24657bd25f3f380cdfcc7;23965dfabdeb44aeae87ccf16bcf1339;2627d13d0db447d99ff0ee5e7e91e1b2;29fda8fbde5e4518a413803cf00f5537;34e205da679d4117be70efb5a6e24c24;39a6cf87e6024f5ea2d46c89bc3607cd
iRezite;1546;20;0;0;0;1;1;2;3;1;1;0;97;83;74;68;80;30;17;14;19;44;410.0;286.0;830.0;386.0;314.0;3284.0;1539.0;2003.0;1474.0;1248.0;;;;;;;;;;;038c405d7b09425d8d43a01144e8af6e;04ba82a895354a18be35380d12366547;09b0fa62f97940e197b6782638518c5e;0c7a012c2bea4eb7bf8fe7e42490658a;100cda6696664fbb80fe8b34366c71f0;241f3359fca84af0a6466e41c213e7b6;2ebd8f9c07724e1e86fc1c24b24964b3;3f4efd8f8b254323bbc77bd710aad18b;48472f7c8dee4438b2934969fc235a87;4f0497a982e944b8aea1ad2f521fc779
m8 freez;1547;20;1;0;1;0;2;1;0;0;4;0;33;90;46;98;21;23;84;87;12;52;1599.0;208.0;1118.0;158.0;1433.0;1562.0;289.0;231.0;1424.0;973.0;;;;;;;;;;;038c405d7b09425d8d43a01144e8af6e;0dd3dd9f6f3d43ffb9a39d707f6447d1;0ec86b3ed41243bc96662cff51a213a1;199555c7816d44eba785457b80e02684;1b2cf85aceb94949a610578c8db2bc3e;29a7ea264a69429c8039c5823b6bf7e0;341c01b8d0224691b1f5a4cfc729f145;365196d0b0cb4f99ba98b34a097e2aa3;3871ef21330a44a9a4fb0428e1f8c5cf;42e54bbb1a1047a1be725e2d9331c50d
Λlfα;1548;20;1;0;0;0;0;2;1;1;0;4;10;83;80;92;95;31;74;20;44;21;1939.0;279.0;433.0;172.0;131.0;1389.0;364.0;1374.0;977.0;1482.0;;;;;;;;;;;0589febb3c8b4d9e98daec8dcab8a843;100cda6696664fbb80fe8b34366c71f0;135e1ee4078c438dabe217d42314a7a9;166c15b49b094c12b1ff37b10326fe5e;1850e9eeb53f49069ea87588a06a9642;1a41f14a3cdc4505bbd19f8b90bd707c;25fc6b6310bd47efb7c040d6ea1a46b8;29323dd6f6c445278da5fcb07b8674b4;3487e7ad70a047bfbf9f3e7794be201e;3c2ebd2cd46e4c02aeee34b330d221f5
Oplon SkyllersTV;1549;20;5;0;0;0;2;0;1;0;0;1;6;69;72;77;25;86;41;76;89;22;1443.0;678.0;626.0;474.0;1402.0;307.0;1385.0;262.0;203.0;1531.0;;;;;;;;;;;b1190d28d41a4328b5ac559d765fff1a;0c746411a55444d39d98f74917343fac;135e1ee4078c438dabe217d42314a7a9;18e82f1e597e4eebb6db90eab40a0170;1cda681a43904abc96f85ca9d636ff24;2953525e19fc4f50a666d06c74a8472d;2b6044f138204adb83beca2093ca3b0e;35807f68dc4640e5822e714c7f9bd9b8;38f6d049529c46fe87846567b28a24fa;3a588d394095400184aed2f946628ac4
clozz;1550;20;0;0;2;0;1;0;2;3;1;0;89;71;46;96;85;93;50;18;8;20;227.0;353.0;1233.0;124.0;224.0;241.0;1095.0;1413.0;1563.0;1563.0;;;;;;;;;;;d76eb8c5b3dc4850996fd4657601f84b;03010ace2e7244d4a9a50dd9d064b25a;0715b9a6f98a44e082fba2e011acc797;0ec86b3ed41243bc96662cff51a213a1;0fce53e5bc6f41819f445f7388a870c7;12f3c11dc3964e5bb12c55b728714f55;148f97daa36f444d84827b30c33dffd2;1e597edda0e5472da13f060bb91400c4;2b1e12d309df4ad387396660193e91e9;38247f8f9c6446048d897c8cf433d065
psn(FullenV7);1551;20;0;2;0;0;0;3;1;;;;86;5;82;51;52;2;85;;;;192.0;1473.0;352.0;1148.0;1253.0;1692.0;223.0;;;;;;;;;;;;;;0c7e3010217842c4811247b5d374dbc7;0283dbee88f0419ab2c734271a6ec829;0e2398a6b2aa4fd4bce3498f20ed63b7;1053f2ebc6f447be8dca342f9f78b563;1cda681a43904abc96f85ca9d636ff24;274c5f0e67724832a4d8ef94adf0ae80;34969453878945998bec33f3b415d3cf;;;
rofLLmao spam l2;1552;20;2;0;0;0;2;1;;;;;7;88;99;100;4;18;;;;;7587.0;458.0;238.0;282.0;1653.0;1563.0;;;;;;;;;;;;;;;33ec0284606a48cebb4c6f3d08b01719;410b9e505713418ba24967d4998f92d0;42150dd6b435472ba62c199e1290bea6;436ac1c3995c46728f0d845d4d9a702f;4495b42af3e545dca9da0c01a519152d;4d079409cd614ccab4dad799db6c60ae;;;;
SPKB;1553;20;0;0;1;0;0;0;4;0;1;2;83;75;26;27;34;48;2;59;61;9;247.0;324.0;1405.0;1428.0;1284.0;1297.0;1697.0;709.0;530.0;1596.0;;;;;;;;;;;9eaa146d935347d1879ceb509324df98;031dc1850357448387ac63441f86d903;0715b9a6f98a44e082fba2e011acc797;100fb4b5808445bfb79520387dfca48c;1e2ee4caadc44d9998483d223f207499;29c76049f149429c89a6546d9163482f;33ec0284606a48cebb4c6f3d08b01719;40bec06518324125b19a4a02fc7c7bee;436ac1c3995c46728f0d845d4d9a702f;46a8303812cc483e8adc0ed2a0c94079
Planche.;1554;20;0;0;0;1;0;5;0;1;0;1;95;67;45;67;45;3;48;35;9;35;124.0;444.0;1265.0;496.0;1238.0;1629.0;1241.0;1353.0;1548.0;1511.0;;;;;;;;;;;9eaa146d935347d1879ceb509324df98;022ac34968824d3fb0c798d162a7c609;0715b9a6f98a44e082fba2e011acc797;0f9d48f57c8d488d86d365cfec3a8735;148f97daa36f444d84827b30c33dffd2;1f863fcd885040f5bd6c880c1f0cf0d1;2d1cdd3d3e0a409a9376f78949f3fd04;365196d0b0cb4f99ba98b34a097e2aa3;4147001c04f649129f1ab509c1c1deaf;498175bcceeb4883834f92280e1e6cc9
Woods ツ;1555;20;1;1;5;0;1;0;0;0;0;0;14;41;2;44;55;94;78;58;37;50;1448.0;1528.0;1588.0;1375.0;738.0;272.0;387.0;684.0;1452.0;863.0;;;;;;;;;;;0160306bee654f7ab6bcdbec9096e83d;0e2398a6b2aa4fd4bce3498f20ed63b7;1a41f14a3cdc4505bbd19f8b90bd707c;2a7ff1c534134ef686231311144d34c6;3216d44b023c42ce9ec1697f42ed67d1;39c08c4fa84f4f2792fafc8ecd42f7fe;3b59792eb4f7413ca40b87ece7692038;3f3f18b12d694263b6192cca6c123cde;4276e10b9e80460e83c0cbc1e2246d46;4a340978f3d641d4acb83b711ae8e0d8
Piksus;1556;20;0;0;2;0;0;0;0;5;1;0;53;61;3;79;14;40;61;32;52;88;1251.0;846.0;1636.0;397.0;1503.0;1391.0;628.0;1314.0;644.0;251.0;;;;;;;;;;;010ee6aa7dab4846ba61913648116eaa;0b2779f7048d4f8789c2ff37555f89ef;11af375c0ffa4e64a0de7e9f87cb86f8;2186f9c8ee174a4fb057a17653ece330;23a17c21dc4344e3812569ef0e8438a3;2fc5e6e38b584021beffa3db70e6cd11;3c2ebd2cd46e4c02aeee34b330d221f5;40bec06518324125b19a4a02fc7c7bee;4771f1a96a9340c1a58a54b71bdfeaec;4a340978f3d641d4acb83b711ae8e0d8
Exalty s0penn;1557;20;1;0;6;0;0;0;0;1;0;0;51;79;5;41;53;34;66;10;71;73;1157.0;299.0;1534.0;1547.0;869.0;1411.0;469.0;1619.0;436.0;356.0;;;;;;;;;;;39b99fa3a42444e28f1c7961ed083b80;093ead33534e4affbc19f17148269bbd;0c41c7882aaf4c0bb91f55f5b1875142;1cda681a43904abc96f85ca9d636ff24;2880d5ae8ec14ea5a51f3eb03db0f472;2dc8e2bcfb794f48a3dc149450df3fe9;39c9558c6ca24c6bb9fe26c7c65059b7;3f449125a3e34ace904933620873d5c9;4771f1a96a9340c1a58a54b71bdfeaec;4929d1278f614863a73550e66a49cb7f
magum_00;1558;20;0;1;1;1;1;0;0;0;0;4;96;39;33;69;48;85;15;41;96;3;111.0;1272.0;1361.0;316.0;693.0;257.0;1486.0;1171.0;260.0;1651.0;;;;;;;;;;;8978b956397a42cf8117299295165054;022ac34968824d3fb0c798d162a7c609;0c0370eacb2f41f6af63c6a652262162;1794705e1efd46bdb6773d1ffbfe5fb2;1b2cf85aceb94949a610578c8db2bc3e;2044ecedf69240b7ad8de90d788e4e98;23935088430e4412a0909d80e47aa7da;2e968dcf827946a7833ee5f4489b67bc;39a83a4f9e2e44c1a13bb7264a76ecec;3b075358c14f483594c1a6363890db73
vincybacco;1559;20;1;2;1;1;0;0;0;3;0;0;91;6;66;63;92;93;5;43;86;30;189.0;1533.0;652.0;794.0;228.0;266.0;1460.0;1578.0;267.0;1394.0;;;;;;;;;;;d76eb8c5b3dc4850996fd4657601f84b;03010ace2e7244d4a9a50dd9d064b25a;0e1c7ffe2fcb419f8c28de2999a0ca77;166314732cbd4942a3e2877a0f0f4281;1cda681a43904abc96f85ca9d636ff24;1e37f1d8370349f19d69d4cad90fc32a;200da0daac494141a6e61be77dab9893;2dc8e2bcfb794f48a3dc149450df3fe9;39c08c4fa84f4f2792fafc8ecd42f7fe;3b59792eb4f7413ca40b87ece7692038
GL Blurry;1560;20;0;2;0;0;1;1;0;0;0;4;88;11;86;37;49;95;75;97;91;4;175.0;1401.0;226.0;1524.0;1096.0;270.0;310.0;184.0;276.0;1647.0;;;;;;;;;;;b6e1b97fb76540c4a237e7713857fa5e;02443f09b4084979be2cc24de5aa07ed;0dac2fa197534554a4199a94628c7dfa;1053f2ebc6f447be8dca342f9f78b563;1de9d5068a6c4f86a3a1ff489760ac40;27f103cb8d2f415bbc492b628048a2d2;29323dd6f6c445278da5fcb07b8674b4;2b9069874732438394260943e8fceaff;2d109b4a196b446c82168942435559c3;2e968dcf827946a7833ee5f4489b67bc
bad is cool;1561;20;0;0;0;0;0;0;1;2;3;1;91;20;60;66;59;32;31;10;33;10;249.0;1411.0;684.0;375.0;461.0;1296.0;1388.0;1557.0;1476.0;1616.0;;;;;;;;;;;b1190d28d41a4328b5ac559d765fff1a;038c405d7b09425d8d43a01144e8af6e;0e79319eeda94c80a072683dfb91f58b;13b50ab8aebd49a0ba643c4823404ee2;1794705e1efd46bdb6773d1ffbfe5fb2;1bae1857f46e45abb4d3276f64d24525;28c4fbd014e94e888dba3113b7452fea;339c3761150147459dff20fbd3c7445c;3ff545c3b79948578aed26df9125b176;46a8303812cc483e8adc0ed2a0c94079
ttv.officialjohs;1562;20;0;0;1;0;0;1;3;0;1;1;12;61;54;50;82;30;9;65;36;25;1677.0;660.0;1257.0;971.0;250.0;1429.0;1531.0;574.0;1520.0;1450.0;;;;;;;;;;;03010ace2e7244d4a9a50dd9d064b25a;0e79319eeda94c80a072683dfb91f58b;15d2f5057ba24e6c838dad6ca2b93a36;20206e4b9532491cba73a6cd76a28ee3;28c4fbd014e94e888dba3113b7452fea;2b0d9105eeca4809a0b387e372dfdedd;3509e15686674e03a66432efdeeec861;4147001c04f649129f1ab509c1c1deaf;444e1c32060e4fa18a5bc1e19b40fcf5;0db58027d2d047d4a7063ebcfe55d061
SBedz;1563;20;0;0;2;3;1;0;0;0;1;0;88;58;36;17;88;44;38;5;21;49;209.0;580.0;1321.0;1532.0;241.0;1281.0;1372.0;1555.0;1491.0;793.0;;;;;;;;;;;c69ca744c3504dc284a272ce939076b6;03010ace2e7244d4a9a50dd9d064b25a;07baf9641786411e8a4468d286eddd5d;125256ba820444f1a6a0195e34c4382a;200da0daac494141a6e61be77dab9893;232b363de39848db88bc3bf0ed12c659;2d109b4a196b446c82168942435559c3;3871ef21330a44a9a4fb0428e1f8c5cf;423c94da7b3648de8078dde020578ef5;4a340978f3d641d4acb83b711ae8e0d8
FB.BaggBaah;1564;20;1;0;2;1;0;0;2;0;1;0;13;80;48;31;89;13;19;73;60;32;1342.0;541.0;1158.0;1424.0;242.0;1435.0;1458.0;414.0;597.0;1428.0;;;;;;;;;;;1ece9be1a0c44e838317165f34241d65;0c3e2f38b7db4d29907019879f70133b;100cda6696664fbb80fe8b34366c71f0;1b87708cdbf94165b5bf570baa25d951;274c5f0e67724832a4d8ef94adf0ae80;29323dd6f6c445278da5fcb07b8674b4;3487e7ad70a047bfbf9f3e7794be201e;40bd0aa9b6f84ae0ac7c9aba28ef8ed7;41da651279bb40f5985c1c735a450a02;44d38326368a4bd4b040082693d34b2f
E2D-Skyouuu -_-;1565;20;0;0;3;0;1;0;0;3;0;0;54;85;14;48;47;72;19;6;61;57;1156.0;214.0;1656.0;1189.0;1080.0;375.0;1395.0;1582.0;577.0;664.0;;;;;;;;;;;c69ca744c3504dc284a272ce939076b6;09b0fa62f97940e197b6782638518c5e;0c7a012c2bea4eb7bf8fe7e42490658a;1b87708cdbf94165b5bf570baa25d951;242f4e4184c54567befb25d7a178d449;2d847b955380472faa10f6f5616b1276;2eda58c1a13f4e7ea48ec50d7f99b35b;3c2ebd2cd46e4c02aeee34b330d221f5;468d87c4441b4607a821d084fa369e0a;48ad294aea294fb89e4a870dc35ad3b2
neutra.;1566;20;0;0;5;1;0;0;0;1;0;0;98;74;5;43;47;28;64;17;20;84;106.0;405.0;1442.0;1199.0;1315.0;1363.0;431.0;1445.0;1438.0;195.0;;;;;;;;;;;9eaa146d935347d1879ceb509324df98;019099e8166b4c668f0fc50dd57cffa7;05ed5f07a70f407cb7133362ca938917;100e7039d8fa489996658ff93e2563fe;1cda681a43904abc96f85ca9d636ff24;262dce3e9adc4999bc51a8922d6d89dd;308dc90bccf44347b46ef1ca47a53b08;34e205da679d4117be70efb5a6e24c24;40bec06518324125b19a4a02fc7c7bee;48472f7c8dee4438b2934969fc235a87
Exepty Lamacrew;1567;20;1;0;3;0;0;1;0;0;2;0;19;78;12;68;64;89;27;74;7;49;1359.0;404.0;1596.0;534.0;665.0;231.0;1332.0;303.0;1510.0;1025.0;;;;;;;;;;;f7eb5fca6f9040b59817ae616a91d53a;0bc82c7fcae442e8b4a7066c5535b139;0fbe3b3120c74b3aae2298c1dcba6338;1ea04f63f4a34fd0a1d3da03addb8428;232b363de39848db88bc3bf0ed12c659;2880d5ae8ec14ea5a51f3eb03db0f472;2a7ff1c534134ef686231311144d34c6;3487e7ad70a047bfbf9f3e7794be201e;365196d0b0cb4f99ba98b34a097e2aa3;41da651279bb40f5985c1c735a450a02
F L X K E S;1568;20;2;2;0;2;0;1;0;0;0;0;12;47;67;13;68;18;69;96;64;43;1441.0;1216.0;594.0;1485.0;521.0;1455.0;413.0;169.0;558.0;1178.0;;;;;;;;;;;e5cabd0f54f144c387e7dfcf741f11e5;0c3e2f38b7db4d29907019879f70133b;174ca077f5194047a36a29ee09072e72;1d95bdeb5db745ee89a69a215f66aed6;2a7ff1c534134ef686231311144d34c6;2d1cdd3d3e0a409a9376f78949f3fd04;39c08c4fa84f4f2792fafc8ecd42f7fe;3bdaf40bb5dd4359ab063b308d764f3c;3ec74ba4899c4236bf6d71ef20b02524;41ab078e01a64f4c897466610bac7371
Rawlic;1569;20;0;0;0;0;4;1;0;0;0;2;81;79;51;83;4;24;63;52;59;18;467.0;319.0;891.0;245.0;1862.0;1900.0;906.0;1279.0;804.0;1616.0;;;;;;;;;;;019099e8166b4c668f0fc50dd57cffa7;05ed5f07a70f407cb7133362ca938917;07ea1c690a4f435ab3704c7b30a294ef;0dd627e5adb8423e8d0d24d9e7650dc6;125256ba820444f1a6a0195e34c4382a;2453949bdc55439bbdd41b51ead74419;31a3190437c74484a14252566c8679cb;39a6cf87e6024f5ea2d46c89bc3607cd;41fdf38653614f9db5b909cd365f4ba0;46a17dce08024b758fd26225d669c30f
Twitch Ch1ckenFN;1570;20;0;3;0;0;0;0;0;2;0;2;46;11;92;93;86;29;83;7;51;16;1170.0;1463.0;279.0;274.0;390.0;1424.0;396.0;1548.0;882.0;3708.0;;;;;;;;;;;7e0f097ea10c4326ba755c10213c25a9;09b0fa62f97940e197b6782638518c5e;174ca077f5194047a36a29ee09072e72;1a41f14a3cdc4505bbd19f8b90bd707c;1de9d5068a6c4f86a3a1ff489760ac40;200da0daac494141a6e61be77dab9893;2cba14ca9e9e469e86e46c519b65d5a0;2e941ecd8589488392247993378fa84f;3c2ebd2cd46e4c02aeee34b330d221f5;4cd7100318f948ed8b65f9ba797f8a0a
Google DerScufer;1571;20;1;2;2;0;0;0;1;0;1;0;19;7;7;28;81;91;71;80;81;50;1394.0;1506.0;1547.0;1479.0;300.0;253.0;654.0;310.0;219.0;2322.0;;;;;;;;;;;00b2c2cb4bd74bf4acbc27146dee23a9;0c10342b4988493ab0fd3e89a7ef87df;191eb62697f44f39b49680dcd6a52139;283be34460954342ab8984c3eb308cbe;3216d44b023c42ce9ec1697f42ed67d1;35807f68dc4640e5822e714c7f9bd9b8;38247f8f9c6446048d897c8cf433d065;3bdaf40bb5dd4359ab063b308d764f3c;3f3f18b12d694263b6192cca6c123cde;48ad294aea294fb89e4a870dc35ad3b2
SIGHΤ.;1572;20;1;0;0;0;0;0;4;0;1;1;61;25;84;92;80;100;5;25;28;48;868.0;1449.0;193.0;197.0;328.0;176.0;3639.0;1394.0;1390.0;1210.0;;;;;;;;;;;9494931c51ca480a80eedbd5c5d588cc;08a3003d363f4aea8e736def85b156f5;13a6f0cb53fb4c62b10c41f3c37b8447;1617d69c0adf447d9ecb182bf4f38d83;1769dae2688a43a1af60f4ce7d93d966;1b2cf85aceb94949a610578c8db2bc3e;2d28193d5887450e8987f79100da24da;3aa028fb10054404923248dffa93c7a1;42e54bbb1a1047a1be725e2d9331c50d;4a938e0564924fc4b099113f60d0ddde
L2 kanxan;1573;20;0;0;2;3;1;0;1;0;0;0;77;61;23;3;20;58;73;59;94;84;372.0;783.0;1361.0;1524.0;1546.0;684.0;322.0;725.0;130.0;951.0;;;;;;;;;;;017977d2a5674b8b8188e2fd962aa0cc;04ba82a895354a18be35380d12366547;093ead33534e4affbc19f17148269bbd;15d2f5057ba24e6c838dad6ca2b93a36;23bf959a513d4138abbbd6c1f27b1397;2f050993ffb74a9aabde03320777a428;35807f68dc4640e5822e714c7f9bd9b8;38247f8f9c6446048d897c8cf433d065;3ec74ba4899c4236bf6d71ef20b02524;4276e10b9e80460e83c0cbc1e2246d46
Youtube Zcar;1574;20;2;0;1;0;2;0;0;1;0;;15;40;19;58;18;38;31;19;100;;1557.0;1307.0;1443.0;655.0;1431.0;1333.0;1243.0;1494.0;329.0;;;;;;;;;;;;022ac34968824d3fb0c798d162a7c609;0dac2fa197534554a4199a94628c7dfa;193268e4d85a4620b49ce3c1c881b247;259ce41766ff40f888f23bef44b02261;2b1e12d309df4ad387396660193e91e9;365e8b21b77242e382778bfe9f9380e1;40bec06518324125b19a4a02fc7c7bee;46a8303812cc483e8adc0ed2a0c94079;4f0497a982e944b8aea1ad2f521fc779;
MAME31_;1575;20;1;0;2;2;0;0;1;0;0;;40;21;6;25;95;35;50;41;25;;1200.0;1382.0;1586.0;1396.0;315.0;1362.0;1138.0;1406.0;1382.0;;;;;;;;;;;;7b5224c8457b42bea5c7f6536a258db3;09e7937fac8a4003ad05ed5fc62446ad;166c15b49b094c12b1ff37b10326fe5e;23a17c21dc4344e3812569ef0e8438a3;2f54452bd5d044408cde39ba03fe6d42;30ecb9512a624c20a051bc7812f08b81;3e533aad8c0b4a7488d350c4366d394f;43dee77ab8cb49669371f62835742388;4b7d75a8b3cb4aee942715f68da0a122;
Recon NeyFaz;1576;20;1;1;0;0;0;0;0;2;2;0;28;28;40;21;45;67;11;23;68;17;1340.0;1354.0;894.0;1430.0;620.0;540.0;1619.0;1449.0;349.0;1611.0;;;;;;;;;;;c69ca744c3504dc284a272ce939076b6;0ba02174c666455d85f16f60744a0c6d;1794705e1efd46bdb6773d1ffbfe5fb2;1f863fcd885040f5bd6c880c1f0cf0d1;2b2f3dbdbab24d8abcbc3cb1e2eafff9;2ef337c9f9554f90852529430c608e23;35a3f5e3b26e42e5a3307d1a23052cb4;410b9e505713418ba24967d4998f92d0;489cebd7d8414c4b8f131e7bb98e7555;4b7d75a8b3cb4aee942715f68da0a122
EverView Nέωψж;1577;20;0;0;0;0;1;1;3;0;1;0;57;64;27;49;62;22;9;80;18;24;1058.0;383.0;1381.0;798.0;938.0;1615.0;1644.0;297.0;1513.0;1850.0;;;;;;;;;;;4debf6fb73a4496d80f1e717cf0ef3a7;09179d03080847049e2160c0dab00784;0c28212a4c0f457ba816261cb4e5ad80;186ea5ede3d54e2ab3a1027fbab65318;22f1ec119dcc4fe5ad9d57033a3c213d;29c76049f149429c89a6546d9163482f;35a3f5e3b26e42e5a3307d1a23052cb4;4147001c04f649129f1ab509c1c1deaf;423c94da7b3648de8078dde020578ef5;4cd7100318f948ed8b65f9ba797f8a0a
